x,y
272,0,264,0
273,0,292,0
274,0,234,0
275,26,234,0
276,0,282,0
277,0,220,0
278,0,205,0
279,0,245,0
280,0,196,0
281,26,174,0
282,0,189,0
283,0,131,14
284,26,149,0
285,0,202,0
286,0,145,9
287,0,150,0
288,0,150,6
289,0,103,20
290,4,85,20
291,0,158,0
292,0,101,20
293,14,75,6
294,0,131,14
295,0,76,20
296,0,33,20
297,0,160,0
298,0,104,20
299,0,45,20
300,0,81,20
301,0,38,20
302,13,44,5
303,0,37,20
304,0,67,20
305,0,40,20
306,0,158,20
307,0,248,20
308,0,261,20
309,0,257,20
310,0,258,0
311,0,200,0
312,0,228,0
313,0,144,9
314,4,120,20
315,0,150,3
316,0,58,20
317,0,40,20
318,0,37,20
319,0,49,20
320,0,38,20
321,0,38,20
322,0,56,20
323,26,62,0
324,0,80,20
325,0,114,20
326,81,91,0
327,0,66,20
328,0,129,20
329,2,36,20
330,0,37,20
331,0,44,20
332,26,63,0
333,0,37,20
334,0,83,20
335,0,132,20
336,0,90,20
337,0,118,20
338,0,59,20
339,0,37,20
340,0,219,20
341,0,153,20
342,0,125,20
343,0,183,20
344,26,120,0
345,0,137,20
346,0,226,20
347,14,130,0
348,0,154,20
349,0,287,13
350,11,274,0
351,0,278,20
352,0,245,0
353,0,228,0
354,0,236,0
355,0,163,0
356,2,101,20
357,0,144,8
358,0,49,20
359,0,39,20
360,0,38,20
361,0,37,20
362,0,33,14
363,0,38,20
364,0,90,20
365,0,46,20
366,0,37,20
367,0,228,20
368,2,150,20
369,0,170,20
370,0,240,20
371,0,194,20
372,0,216,20
373,0,295,5
374,0,289,0
375,0,294,0
376,0,233,0
377,3,182,0
378,0,223,0
379,0,143,8
380,0,155,0
381,0,181,0
382,0,110,20
383,0,41,20
384,0,128,15
385,0,48,20
386,0,34,20
387,0,128,15
388,0,49,20
389,0,42,20
390,0,98,20
391,0,38,20
392,0,32,6
393,0,38,20
394,0,178,20
395,0,73,20
396,0,140,20
397,0,298,2
398,19,293,0
399,0,259,0
400,0,187,0
401,3,161,1
402,0,214,0
403,0,154,4
404,0,163,0
405,0,216,0
406,0,145,9
407,0,164,0
408,0,169,0
409,0,117,20
410,0,96,20
411,0,182,0
412,0,108,20
413,0,92,20
414,0,169,0
415,0,117,20
416,0,72,20
417,0,114,20
418,0,53,20
419,0,39,20
420,0,37,20
421,0,61,20
422,6,79,0
423,0,102,20
424,0,150,20
425,5,99,8
426,0,90,20
427,0,187,20
428,0,185,20
429,0,219,20
430,0,270,0
431,15,289,0
432,0,247,0
433,0,177,0
434,0,145,0
435,0,195,0
436,0,78,20
437,0,38,20
438,0,161,0
439,0,58,20
440,4,36,0
441,0,37,20
442,0,38,20
443,0,42,20
444,0,90,20
445,0,136,20
446,26,55,0
447,0,164,20
448,0,231,20
449,0,189,20
450,0,240,20
451,0,274,0
452,10,253,0
453,0,228,0
454,0,144,7
455,0,130,6
456,0,226,0
457,0,132,15
458,0,67,20
459,0,157,2
460,0,93,20
461,10,42,0
462,0,43,20
463,0,38,20
464,15,47,0
465,0,204,20
466,0,286,0
467,0,263,0
468,0,278,0
469,0,210,0
470,0,114,20
471,0,117,20
472,0,38,20
473,0,41,20
474,0,74,20
475,0,187,20
476,9,188,2
477,0,193,20
478,0,284,0
479,0,245,0
480,0,269,0
481,0,178,0
482,0,171,0
483,0,206,0
484,0,123,20
485,0,121,0
486,0,122,20
487,0,53,20
488,0,39,20
489,0,72,20
490,0,36,20
491,0,48,20
492,0,38,20
493,0,114,20
494,4,39,20
495,0,38,20
496,0,182,20
497,2,140,17
498,0,195,20
499,0,299,0
500,0,279,20
501,0,254,20
502,0,252,0
503,0,229,0
504,0,234,0
505,0,126,17
506,0,81,12
507,0,238,0
508,0,134,12
509,0,44,20
510,0,85,20
511,0,38,20
512,0,37,20
513,0,73,20
514,0,254,20
515,0,296,4
516,0,260,0
517,0,171,0
518,2,93,20
519,0,133,14
520,0,38,20
521,21,56,0
522,0,39,20
523,0,58,20
524,0,96,20
525,0,49,20
526,0,194,20
527,0,127,20
528,0,125,20
529,0,202,20
530,0,155,20
531,0,90,20
532,0,147,20
533,81,98,0
534,0,92,20
535,0,184,20
536,0,90,20
537,0,90,20
538,0,150,20
539,0,69,20
540,0,39,20
541,0,215,20
542,0,203,20
543,0,124,20
544,0,240,20
545,6,249,20
546,0,140,20
547,0,267,20
548,3,205,20
549,0,240,20
550,0,254,0
551,7,227,0
552,0,237,0
553,0,101,20
554,0,35,20
555,0,38,20
556,0,239,20
557,0,240,20
558,0,280,20
559,0,223,0
560,0,182,0
561,0,246,0
562,0,144,6
563,0,46,20
564,0,38,20
565,0,36,20
566,15,82,0
567,0,50,20
568,0,228,20
569,0,300,0
570,0,285,0
571,0,197,0
572,0,150,0
573,0,219,0
574,0,128,16
575,0,72,20
576,0,132,14
577,0,52,20
578,0,38,20
579,0,37,20
580,0,124,20
581,0,38,20
582,0,90,20
583,0,195,20
584,0,167,20
585,0,143,20
586,0,271,20
587,5,297,0
588,0,275,0
589,0,185,0
590,6,113,20
591,0,156,2
592,0,55,20
593,0,30,20
594,0,38,20
595,0,250,20
596,0,294,0
597,0,287,0
598,0,216,0
599,81,161,0
600,0,40,20
601,0,98,20
602,0,44,20
603,0,203,20
604,0,294,0
605,0,265,0
606,0,293,0
607,0,218,0
608,0,168,0
609,0,180,0
610,0,78,20
611,0,41,20
612,0,116,20
613,0,50,20
614,0,37,20
615,0,39,20
616,0,178,20
617,2,124,20
618,0,226,20
619,0,285,0
620,0,218,0
621,0,271,0
622,0,175,0
623,0,106,20
624,0,94,20
625,0,38,20
626,7,37,20
627,0,73,20
628,0,204,20
629,12,232,20
630,0,265,20
631,0,239,0
632,0,185,0
633,0,224,0
634,0,78,20
635,0,34,20
636,0,38,20
637,0,208,20
638,0,232,20
639,0,269,20
640,0,235,0
641,0,147,0
642,0,158,1
643,0,48,20
644,2,41,20
645,0,36,20
646,0,207,20
647,0,181,20
648,0,236,20
649,0,237,0
650,21,202,0
651,0,230,0
652,0,130,13
653,0,69,20
654,0,101,20
655,0,37,20
656,0,36,20
657,0,90,20
658,0,187,20
659,13,174,9
660,0,131,20
661,0,244,20
662,9,264,18
663,0,263,20
664,0,249,0
665,11,179,0
666,0,200,0
667,0,71,20
668,0,38,20
669,0,38,20
670,0,262,20
671,0,295,0
672,0,251,0
673,0,139,10
674,1,52,20
675,0,55,20
676,0,44,20
677,0,225,20
678,0,240,20
679,0,233,0
680,0,165,0
681,0,225,0
682,0,70,20
683,0,35,20
684,0,37,20
685,0,59,20
686,12,45,0
687,0,147,20
688,0,290,10
689,0,223,0
690,0,247,0
691,0,115,20
692,4,41,20
693,0,52,20
694,0,37,20
695,2,42,20
696,0,150,20
697,0,250,20
698,0,268,0
699,0,293,0
700,0,196,0
701,0,107,20
702,0,180,0
703,0,54,20
704,0,43,20
705,0,38,20
706,0,178,20
707,0,167,20
708,0,237,20
709,0,244,0
710,2,159,3
711,0,190,0
712,0,50,20
713,13,44,20
714,0,101,20
715,0,248,20
716,0,266,20
717,0,273,0
718,0,168,0
719,0,60,20
720,0,48,20
721,0,90,20
722,0,179,20
723,0,250,20
724,0,233,0
725,0,173,0
726,0,179,0
727,0,61,20
728,6,40,20
729,0,37,20
730,0,138,20
731,0,90,20
732,0,59,20
733,0,250,20
734,0,228,0
735,0,297,0
736,0,189,0
737,0,96,20
738,0,77,20
739,0,38,20
740,0,90,20
741,0,147,20
742,0,298,2
743,1,266,0
744,0,295,0
745,0,190,0
746,3,90,9
747,0,221,0
748,0,79,20
749,0,33,20
750,0,40,20
751,0,90,20
752,26,116,0
753,0,216,20
754,0,251,0
755,0,162,0
756,0,132,16
757,0,37,20
758,0,151,20
759,0,190,20
760,0,260,0
761,0,218,0
762,0,199,0
763,0,85,20
764,20,57,0
765,0,38,20
766,0,38,20
767,0,34,20
768,0,38,20
769,0,220,20
770,0,293,7
771,0,278,0
772,0,173,0
773,26,112,0
774,0,107,20
775,0,38,20
776,0,32,20
777,0,172,20
778,0,288,0
779,0,241,0
780,0,259,0
781,0,130,14
782,0,44,20
783,0,122,17
784,0,37,20
785,0,36,20
786,0,169,20
787,0,277,0
788,9,246,0
789,0,216,0
790,0,67,20
791,0,38,20
792,0,38,20
793,0,255,20
794,0,259,0
795,0,251,0
796,0,130,14
797,0,44,20
798,0,45,20
799,0,90,20
800,7,113,1
801,0,146,20
802,0,258,20
803,0,250,0
804,0,230,0
805,0,88,20
806,0,42,20
807,0,37,20
808,0,60,20
809,0,168,20
810,0,226,20
811,0,250,0
812,0,189,0
813,0,222,0
814,0,67,20
815,4,38,20
816,0,38,20
817,0,90,20
818,0,84,20
819,0,120,20
820,0,295,5
821,0,232,0
822,0,214,0
823,0,65,20
824,9,50,20
825,0,48,20
826,0,90,20
827,0,33,20
828,0,276,20
829,0,233,0
830,0,112,20
831,0,186,0
832,0,46,20
833,0,40,20
834,0,104,20
835,0,299,0
836,4,261,0
837,0,241,0
838,0,108,20
839,0,37,20
840,0,37,20
841,0,207,20
842,0,173,20
843,0,297,0
844,0,185,0
845,3,86,20
846,0,86,20
847,0,36,20
848,4,41,0
849,0,205,20
850,0,273,0
851,0,197,0
852,0,180,0
853,0,46,20
854,0,39,20
855,0,37,20
856,0,239,20
857,0,234,20
858,0,293,0
859,0,160,0
860,0,54,20
861,0,49,20
862,0,76,20
863,0,152,20
864,0,240,20
865,0,231,0
866,0,84,20
867,0,50,20
868,0,47,20
869,0,123,20
870,0,154,20
871,0,273,0
872,0,164,0
873,0,183,0
874,0,39,20
875,0,41,20
876,0,233,20
877,0,247,0
878,0,160,0
879,0,165,0
880,0,36,20
881,0,37,20
882,0,38,20
883,0,296,0
884,10,268,0
885,0,220,0
886,0,58,20
887,2,44,20
888,0,37,20
889,0,175,20
890,0,157,20
891,0,155,20
892,0,287,0
893,0,200,0
894,0,175,0
895,0,39,20
896,0,45,20
897,0,64,20
898,0,253,20
899,0,268,0
900,0,222,0
901,0,47,20
902,8,44,0
903,0,46,20
904,0,292,0
905,0,195,0
906,0,165,0
907,0,36,20
908,0,26,20
909,0,161,20
910,0,266,0
911,0,171,0
912,0,64,20
913,0,59,20
914,0,194,20
915,0,294,0
916,0,181,0
917,3,101,20
918,0,138,11
919,0,37,20
920,0,35,20
921,0,39,20
922,0,169,20
923,0,90,20
924,0,160,20
925,0,297,0
926,12,238,0
927,0,103,20
928,0,38,20
929,0,48,20
930,0,38,20
931,0,268,20
932,26,292,0
933,0,261,0
934,0,95,20
935,0,38,20
936,0,38,20
937,0,232,20
938,15,289,0
939,0,287,0
940,0,166,0
941,0,44,20
942,0,44,20
943,0,84,20
944,0,42,20
945,0,194,20
946,0,250,0
947,0,163,0
948,0,178,0
949,0,38,20
950,6,42,20
951,0,286,14
952,0,203,0
953,0,40,20
954,0,38,20
955,0,134,20
956,10,53,0
957,0,37,20
958,0,295,0
959,0,173,0
960,0,176,0
961,0,50,20
962,0,39,20
963,0,38,20
964,0,90,20
965,0,143,20
966,0,245,20
967,0,234,0
968,2,132,18
969,0,113,20
970,0,37,20
971,1,91,20
972,0,140,20
973,0,286,0
974,0,180,0
975,0,93,20
976,0,38,20
977,0,86,20
978,0,201,20
979,0,256,0
980,26,187,0
981,0,126,17
982,0,38,20
983,0,38,20
984,0,289,11
985,0,180,0
986,21,67,0
987,0,37,20
988,0,189,20
989,0,295,0
990,0,281,0
991,0,147,8
992,81,95,0
993,0,65,20
994,0,38,20
995,0,42,20
996,0,38,20
997,0,175,20
998,1,163,20
999,0,289,0
1000,0,171,0
1001,6,51,20
1002,0,49,20
1003,0,37,20
1004,6,185,20
1005,0,138,20
1006,0,297,0
1007,0,219,0
1008,0,227,0
1009,0,65,20
1010,0,37,20
1011,0,38,20
1012,0,242,20
1013,0,223,0
1014,0,217,0
1015,0,41,20
1016,5,42,0
1017,0,93,20
1018,0,250,20
1019,0,236,0
1020,0,205,0
1021,0,39,20
1022,5,35,0
1023,0,37,20
1024,0,286,0
1025,0,200,0
1026,0,145,7
1027,0,37,20
1028,8,90,20
1029,0,246,20
1030,0,221,0
1031,19,61,0
1032,0,39,20
1033,0,54,20
1034,0,151,20
1035,0,118,20
1036,0,253,20
1037,0,218,0
1038,0,217,0
1039,0,50,20
1040,0,33,20
1041,0,37,20
1042,0,142,20
1043,0,147,20
1044,0,230,20
1045,0,231,0
1046,0,94,20
1047,0,60,20
1048,0,37,20
1049,2,137,20
1050,0,219,20
1051,0,245,0
1052,11,134,0
1053,0,47,20
1054,0,90,20
1055,0,85,20
1056,0,182,20
1057,0,259,0
1058,0,156,4
1059,0,181,0
1060,0,37,20
1061,16,49,0
1062,0,40,20
1063,0,279,0
1064,1,171,0
1065,0,122,20
1066,0,37,20
1067,12,116,0
1068,0,240,20
1069,0,220,0
1070,0,60,20
1071,0,161,0
1072,0,38,20
1073,11,54,0
1074,0,38,20
1075,0,288,0
1076,3,178,0
1077,0,118,20
1078,0,36,20
1079,0,42,20
1080,0,44,20
1081,0,295,5
1082,0,210,0
1083,0,114,20
1084,0,38,20
1085,0,34,20
1086,0,124,20
1087,0,294,0
1088,2,220,0
1089,0,161,0
1090,0,39,20
1091,81,91,0
1092,0,250,20
1093,0,223,0
1094,26,95,0
1095,0,43,20
1096,0,90,20
1097,0,166,20
1098,0,232,20
1099,0,232,0
1100,0,76,20
1101,0,53,20
1102,0,85,20
1103,7,89,20
1104,0,300,0
1105,0,178,0
1106,0,33,20
1107,0,38,20
1108,0,266,20
1109,2,249,0
1110,0,229,0
1111,0,68,20
1112,0,40,20
1113,0,37,20
1114,0,95,20
1115,0,137,20
1116,0,225,20
1117,0,243,0
1118,0,126,11
1119,0,123,19
1120,0,37,20
1121,0,54,20
1122,0,100,20
1123,0,266,20
1124,0,239,0
1125,0,169,0
1126,0,39,20
1127,1,30,20
1128,0,38,20
1129,0,280,20
1130,0,198,0
1131,0,140,9
1132,0,37,20
1133,12,40,0
1134,0,235,20
1135,0,229,0
1136,0,95,20
1137,0,38,20
1138,0,156,20
1139,0,225,20
1140,0,279,0
1141,0,153,3
1142,0,39,20
1143,0,73,20
1144,0,41,20
1145,0,213,20
1146,0,299,0
1147,0,157,2
1148,17,45,0
1149,0,63,20
1150,0,37,20
1151,0,53,20
1152,0,128,20
1153,0,296,0
1154,0,178,0
1155,0,153,3
1156,0,38,20
1157,0,36,9
1158,0,37,20
1159,0,254,20
1160,2,282,0
1161,0,282,0
1162,0,132,14
1163,0,32,20
1164,0,37,20
1165,0,150,20
1166,0,215,20
1167,0,228,20
1168,0,218,0
1169,0,53,20
1170,0,37,20
1171,0,212,20
1172,0,270,0
1173,0,230,0
1174,0,40,20
1175,7,35,20
1176,0,227,20
1177,0,221,0
1178,0,50,20
1179,0,39,20
1180,0,199,20
1181,0,293,0
1182,0,223,0
1183,0,40,20
1184,0,37,20
1185,0,211,20
1186,0,248,0
1187,0,85,20
1188,0,38,20
1189,0,83,20
1190,0,72,20
1191,0,90,20
1192,0,271,20
1193,0,240,0
1194,0,160,0
1195,0,39,20
1196,0,42,20
1197,0,37,20
1198,0,300,0
1199,0,182,0
1200,0,154,5
1201,0,38,20
1202,5,39,0
1203,0,228,20
1204,0,198,0
1205,0,47,20
1206,0,37,20
1207,0,185,20
1208,0,294,6
1209,0,238,0
1210,0,60,20
1211,0,42,20
1212,0,48,20
1213,0,258,0
1214,0,133,0
1215,0,38,20
1216,0,202,20
1217,15,254,0
1218,0,279,0
1219,0,125,18
1220,0,41,20
1221,0,37,20
1222,0,294,0
1223,0,189,0
1224,0,88,20
1225,0,37,20
1226,0,90,20
1227,0,128,20
1228,0,286,0
1229,0,158,3
1230,0,182,0
1231,0,38,20
1232,8,43,0
1233,0,38,20
1234,0,245,20
1235,0,215,0
1236,0,205,0
1237,0,37,20
1238,0,42,20
1239,0,90,20
1240,0,273,20
1241,0,200,0
1242,0,85,20
1243,0,38,20
1244,0,114,20
1245,0,289,11
1246,0,170,0
1247,0,41,20
1248,0,40,20
1249,0,139,20
1250,0,269,20
1251,0,247,0
1252,0,45,20
1253,0,38,20
1254,0,233,20
1255,0,211,0
1256,0,35,20
1257,0,51,20
1258,0,133,20
1259,0,227,20
1260,0,254,0
1261,0,85,20
1262,0,41,20
1263,0,37,20
1264,0,289,0
1265,2,155,7
1266,0,144,6
1267,0,38,20
1268,12,68,0
1269,0,102,20
1270,0,288,0
1271,0,183,0
1272,0,76,20
1273,0,37,20
1274,1,175,20
1275,0,284,0
1276,0,121,19
1277,0,39,20
1278,0,38,20
1279,0,291,9
1280,11,200,0
1281,0,99,20
1282,0,37,20
1283,14,116,0
1284,0,280,20
1285,0,161,0
1286,0,42,20
1287,0,37,20
1288,0,240,20
1289,9,268,0
1290,0,231,0
1291,0,40,20
1292,1,57,20
1293,0,274,20
1294,0,180,0
1295,15,48,20
1296,0,38,20
1297,0,210,20
1298,4,283,0
1299,0,233,0
1300,0,59,20
1301,0,41,20
1302,0,37,20
1303,0,240,20
1304,0,216,3
1305,0,178,0
1306,0,38,20
1307,6,44,20
1308,0,295,0
1309,0,138,11
1310,0,43,20
1311,0,37,20
1312,0,135,20
1313,3,225,0
1314,0,272,0
1315,0,82,20
1316,26,61,0
1317,0,38,20
1318,0,246,20
1319,0,216,0
1320,0,122,19
1321,0,37,20
1322,0,240,20
1323,0,245,0
1324,0,46,20
1325,0,90,20
1326,0,211,20
1327,0,225,0
1328,12,41,1
1329,0,37,20
1330,0,296,4
1331,0,191,0
1332,0,171,0
1333,0,38,20
1334,0,129,20
1335,0,183,20
1336,0,236,0
1337,0,43,20
1338,0,48,20
1339,0,64,20
1340,0,168,20
1341,0,196,20
1342,0,241,0
1343,0,72,20
1344,0,38,20
1345,0,174,20
1346,0,267,0
1347,0,233,0
1348,0,37,20
1349,0,41,20
1350,0,36,20
1351,0,277,0
1352,10,122,20
1353,0,38,20
1354,0,240,20
1355,24,298,0
1356,0,218,0
1357,0,39,20
1358,0,125,20
1359,0,279,0
1360,0,92,20
1361,0,41,20
1362,0,68,20
1363,0,274,0
1364,0,151,3
1365,0,52,20
1366,0,146,20
1367,3,296,0
1368,0,228,0
1369,0,37,20
1370,0,157,20
1371,0,285,15
1372,0,162,0
1373,1,32,0
1374,0,37,20
1375,0,109,20
1376,0,140,20
1377,0,279,20
1378,0,158,2
1379,0,44,20
1380,0,38,20
1381,0,291,9
1382,0,183,0
1383,0,58,20
1384,0,40,20
1385,0,196,20
1386,0,285,0
1387,0,112,20
1388,0,46,20
1389,0,37,20
1390,0,270,0
1391,0,123,18
1392,0,115,20
1393,0,38,20
1394,0,249,20
1395,0,239,0
1396,0,38,20
1397,4,38,0
1398,0,85,20
1399,0,295,0
1400,16,178,0
1401,0,103,20
1402,0,77,20
1403,0,211,20
1404,0,281,0
1405,0,118,20
1406,0,39,20
1407,0,37,20
1408,0,275,0
1409,0,138,0
1410,0,118,20
1411,0,38,20
1412,0,43,20
1413,0,222,20
1414,0,203,0
1415,0,38,20
1416,0,38,20
1417,0,211,20
1418,5,279,0
1419,0,223,0
1420,0,37,20
1421,0,38,20
1422,0,71,20
1423,0,289,0
1424,23,181,0
1425,0,82,20
1426,0,36,20
1427,0,298,2
1428,0,278,0
1429,0,86,20
1430,0,42,20
1431,0,38,20
1432,0,265,0
1433,0,63,20
1434,0,37,20
1435,0,221,20
1436,0,275,0
1437,0,172,0
1438,0,38,20
1439,0,122,20
1440,0,279,20
1441,0,154,4
1442,0,38,20
1443,0,38,20
1444,0,268,0
1445,0,127,7
1446,0,38,20
1447,0,92,20
1448,0,174,20
1449,0,292,0
1450,0,101,20
1451,0,35,20
1452,0,37,20
1453,0,291,9
1454,0,177,0
1455,0,47,20
1456,0,69,20
1457,0,120,20
1458,0,221,20
1459,0,203,0
1460,0,42,20
1461,0,38,20
1462,0,266,0
1463,2,92,0
1464,0,137,11
1465,0,38,20
1466,0,102,20
1467,0,231,20
1468,0,189,0
1469,0,35,20
1470,0,38,20
1471,0,225,20
1472,0,217,0
1473,0,94,20
1474,0,37,20
1475,0,215,20
1476,0,257,0
1477,0,43,20
1478,21,54,0
1479,0,261,20
1480,0,166,0
1481,11,46,20
1482,0,59,20
1483,0,281,0
1484,0,143,0
1485,0,175,0
1486,0,37,20
1487,0,44,20
1488,0,179,20
1489,0,240,0
1490,11,49,20
1491,0,39,20
1492,0,209,20
1493,0,242,0
1494,0,162,0
1495,0,37,20
1496,3,142,0
1497,0,272,20
1498,0,150,6
1499,0,18,20
1500,0,46,20
1501,0,147,20
1502,0,298,0
1503,0,223,0
1504,0,38,20
1505,0,133,20
1506,0,291,0
1507,0,95,20
1508,5,32,20
1509,0,90,20
1510,0,281,0
1511,5,139,19
1512,0,40,20
1513,0,250,20
1514,1,227,0
1515,0,177,0
1516,0,38,20
1517,1,259,20
1518,0,272,0
1519,0,60,20
1520,0,34,20
1521,0,76,20
1522,0,288,0
1523,0,103,20
1524,0,59,20
1525,0,38,20
1526,81,128,0
1527,0,279,20
1528,0,129,16
1529,0,40,20
1530,0,37,20
1531,0,219,20
1532,0,258,0
1533,0,112,20
1534,0,38,20
1535,0,142,20
1536,0,240,20
1537,0,151,4
1538,7,34,0
1539,0,90,20
1540,0,287,0
1541,0,143,13
1542,0,54,20
1543,0,108,20
1544,0,243,20
1545,0,263,0
1546,0,49,20
1547,0,32,20
1548,0,298,2
1549,0,128,18
1550,0,44,20
1551,0,90,20
1552,0,274,0
1553,0,152,0
1554,0,51,20
1555,0,112,20
1556,0,221,20
1557,0,233,0
1558,0,37,20
1559,0,35,20
1560,0,229,20
1561,0,171,0
1562,0,47,20
1563,0,37,20
1564,0,295,5
1565,0,177,0
1566,0,40,20
1567,0,141,20
1568,0,240,20
1569,0,245,0
1570,0,38,20
1571,0,33,20
1572,0,37,20
1573,0,251,0
1574,9,56,0
1575,0,37,20
1576,0,300,0
1577,0,155,0
1578,0,142,9
1579,0,38,20
1580,0,170,20
1581,0,251,0
1582,0,48,20
1583,0,79,20
1584,0,282,18
1585,0,141,10
1586,0,36,20
1587,0,257,20
1588,0,174,0
1589,0,42,20
1590,0,90,20
1591,0,263,0
1592,55,164,0
1593,0,37,20
1594,0,196,20
1595,0,277,0
1596,0,153,4
1597,0,38,20
1598,0,171,20
1599,0,287,0
1600,0,68,20
1601,0,39,20
1602,0,79,20
1603,0,276,0
1604,0,123,20
1605,0,38,20
1606,0,224,20
1607,0,233,0
1608,0,211,0
1609,0,37,20
1610,0,225,20
1611,0,270,0
1612,0,55,20
1613,0,29,20
1614,0,37,20
1615,0,248,0
1616,0,45,20
1617,0,38,20
1618,0,265,20
1619,2,195,0
1620,0,121,20
1621,0,38,20
1622,0,295,0
1623,0,194,0
1624,0,38,20
1625,0,254,20
1626,0,254,0
1627,0,43,20
1628,0,45,20
1629,0,90,20
1630,0,292,0
1631,26,202,0
1632,0,38,20
1633,0,135,20
1634,0,286,14
1635,0,238,0
1636,0,38,20
1637,0,133,20
1638,0,245,20
1639,0,154,2
1640,0,40,20
1641,0,37,20
1642,0,298,2
1643,0,130,20
1644,0,37,20
1645,0,192,20
1646,0,271,0
1647,0,175,0
1648,0,39,20
1649,0,240,20
1650,0,234,0
1651,0,38,20
1652,0,121,20
1653,0,264,0
1654,0,47,20
1655,0,27,20
1656,0,269,20
1657,0,130,17
1658,0,35,20
1659,0,214,20
1660,0,184,0
1661,0,42,20
1662,0,114,20
1663,0,252,0
1664,0,70,20
