x,y
155,94,255,18,1,1,57,55,22
156,95,255,26,1,1,57,55,22
157,95,255,20,1,1,57,55,22
158,95,255,27,1,1,57,55,22
159,96,255,26,1,1,58,55,22
160,96,255,20,1,1,58,55,22
161,97,255,19,1,1,58,55,22
162,98,255,27,1,1,59,56,22
163,99,255,32,1,1,59,57,22
164,100,255,16,1,1,59,58,22
165,101,255,20,1,1,60,58,22
166,101,255,29,1,1,60,58,22
167,101,255,35,1,1,60,58,22
168,102,255,20,1,1,60,58,22
169,102,255,30,1,1,60,58,22
170,103,255,30,1,1,60,58,22
171,103,255,20,1,1,60,58,22
172,104,255,28,1,1,61,58,22
173,105,255,26,1,1,61,59,22
174,105,255,19,1,1,61,59,22
175,105,255,9,1,1,61,59,22
176,106,255,26,1,1,61,59,22
177,107,255,23,1,1,61,59,23
178,107,255,19,1,1,61,59,23
179,107,255,20,1,1,61,59,23
180,108,255,19,1,1,62,60,23
181,109,255,22,1,1,63,61,23
182,110,255,20,1,1,64,61,23
183,111,255,20,1,1,65,61,23
184,112,255,29,1,1,65,62,23
185,112,255,20,1,1,65,62,23
186,113,255,13,1,1,66,62,23
187,113,255,19,1,1,66,62,23
188,114,255,20,1,1,67,63,23
189,114,255,20,1,1,67,63,23
190,115,255,19,1,1,67,63,23
191,116,255,28,1,1,68,64,23
192,117,255,22,1,1,69,65,23
193,118,255,30,1,1,69,65,23
194,118,255,8,1,1,69,65,23
195,119,255,9,1,1,70,66,23
196,120,255,20,1,1,71,66,23
197,120,255,28,1,1,71,66,23
198,120,255,20,1,1,71,66,23
199,121,255,20,1,1,72,66,23
200,122,255,29,1,1,73,67,23
201,122,255,27,1,1,73,67,23
202,122,255,19,1,1,73,67,23
203,123,255,19,1,1,73,67,23
204,123,255,28,1,1,73,67,23
205,123,255,12,1,1,73,67,23
206,124,255,29,1,1,73,68,23
207,125,255,23,1,1,74,69,24
208,126,255,12,1,1,74,69,24
209,127,255,20,1,1,74,69,24
210,127,255,27,1,1,74,69,24
211,128,255,22,1,1,75,70,24
212,128,255,20,1,1,75,70,24
213,129,255,11,1,1,75,71,24
214,129,255,20,1,1,75,71,24
215,130,255,8,1,1,76,72,25
216,131,255,20,1,1,76,72,25
217,132,255,22,1,1,76,72,25
218,133,255,8,1,1,77,72,25
219,133,255,20,1,1,77,72,25
220,134,255,30,1,1,77,73,25
221,135,255,20,1,1,78,73,25
222,135,255,20,1,1,78,73,25
223,136,255,20,1,1,79,73,25
224,137,255,20,1,1,80,73,25
225,138,255,4,1,1,80,73,25
226,138,255,9,1,1,80,73,25
227,138,255,27,1,1,80,73,25
228,139,255,27,1,1,81,74,25
229,139,255,28,1,1,81,74,25
230,139,255,27,1,1,81,74,25
231,139,255,20,1,1,81,74,25
232,139,255,26,1,1,81,74,25
233,140,255,4,1,1,81,74,25
234,141,255,12,1,1,81,74,25
235,142,255,20,1,1,81,75,25
236,143,255,30,1,1,82,75,25
237,143,255,20,1,1,82,75,25
238,144,255,13,1,1,82,75,25
239,145,255,27,1,1,83,75,25
240,145,255,28,1,1,83,75,25
241,146,255,11,1,1,83,75,25
242,147,255,9,1,1,84,76,25
243,148,255,20,1,1,84,77,25
244,148,255,9,1,1,84,77,25
245,148,255,8,1,1,84,77,25
246,148,255,8,1,1,84,77,25
247,148,255,14,1,1,84,77,25
248,148,255,21,1,1,84,77,25
249,148,255,20,1,1,84,77,25
250,149,255,21,1,1,84,77,25
251,149,255,10,1,1,84,77,25
252,150,255,27,1,1,84,77,25
253,150,255,26,1,1,84,77,25
254,151,255,26,1,1,84,78,25
255,152,255,9,1,0,84,78,25
256,152,255,19,1,1,84,78,25
257,152,255,20,1,1,84,78,25
258,152,255,7,1,0,84,78,25
259,153,255,14,1,1,84,78,25
260,153,255,26,1,1,84,78,25
261,154,255,20,1,1,85,79,25
262,155,255,27,1,1,85,80,25
263,156,255,29,1,1,85,81,25
264,157,255,20,1,1,86,81,25
265,157,255,26,1,1,86,81,25
266,157,255,29,1,1,86,81,25
267,157,255,13,1,1,86,81,25
268,158,255,19,1,1,87,82,26
269,158,255,9,1,1,87,82,26
270,158,255,19,1,1,87,82,26
271,158,255,21,1,1,87,82,26
272,158,255,20,1,1,87,82,26
273,159,255,27,1,1,87,83,26
274,160,255,27,1,1,88,84,26
275,161,255,28,1,1,89,85,26
276,162,255,27,1,1,89,86,26
277,162,255,26,1,1,89,86,26
278,163,255,14,0,1,89,87,27
279,163,255,19,1,1,89,87,27
280,164,255,8,1,1,90,88,27
281,165,255,12,1,1,90,88,27
282,165,255,27,1,1,90,88,27
283,166,255,8,1,1,90,88,27
284,166,255,9,1,1,90,88,27
285,167,255,12,1,1,91,88,27
286,168,255,11,1,1,91,89,27
287,169,255,8,1,1,92,90,27
288,170,255,27,1,1,93,91,27
289,170,255,20,1,1,93,91,27
290,170,255,24,1,1,93,91,27
291,170,255,18,1,1,93,91,27
292,170,255,20,1,1,93,91,27
293,170,255,26,1,1,93,91,27
294,170,255,12,1,1,93,91,27
295,170,255,27,1,1,93,91,27
296,171,255,30,1,1,93,91,27
297,172,255,27,1,1,93,92,27
298,173,255,29,1,1,94,93,27
299,174,255,27,1,1,94,93,27
300,174,255,9,1,1,94,93,27
301,174,255,26,1,1,94,93,27
302,174,255,11,1,1,94,93,27
303,174,255,19,1,1,94,93,27
304,174,255,20,1,1,94,93,27
305,174,255,20,1,1,94,93,27
306,175,255,28,1,1,94,94,27
307,175,255,18,1,1,94,94,27
308,175,255,19,1,1,94,94,27
309,175,255,10,1,1,94,94,27
310,176,255,27,1,1,95,94,27
311,177,255,8,1,0,96,95,27
312,177,255,20,1,1,96,95,27
313,178,255,28,1,1,96,95,27
314,179,255,27,1,1,96,96,27
315,179,255,20,1,1,96,96,27
316,179,255,20,1,1,96,96,27
317,179,255,20,1,1,96,96,27
318,179,255,28,1,1,96,96,27
319,180,255,30,1,1,96,96,27
320,180,255,20,1,1,96,96,27
321,180,255,20,1,1,96,96,27
322,181,255,22,1,1,96,96,27
323,181,255,19,1,1,96,96,27
324,181,255,27,1,1,96,96,27
325,181,255,27,1,1,96,96,27
326,181,255,28,1,1,96,96,27
327,182,255,27,1,1,96,96,27
328,182,255,20,1,1,96,96,27
329,183,255,26,1,1,97,96,27
330,183,255,12,1,1,97,96,27
331,183,255,28,1,1,97,96,27
332,183,255,27,1,1,97,96,27
333,184,255,33,1,1,98,97,27
334,184,255,10,1,1,98,97,27
335,184,255,27,1,1,98,97,27
336,185,255,20,1,1,99,98,27
337,186,255,11,1,1,99,98,27
338,187,255,20,1,1,99,98,27
339,188,255,24,1,1,99,99,27
340,188,255,29,1,1,99,99,27
341,188,255,20,1,1,99,99,27
342,188,255,9,1,1,99,99,27
343,189,255,19,1,1,99,100,27
344,189,255,27,1,1,99,100,27
345,190,255,28,1,1,99,100,27
346,190,255,27,1,1,99,100,27
347,190,255,8,1,1,99,100,27
348,191,255,9,1,1,99,100,27
349,191,255,26,1,1,99,100,27
350,191,255,20,1,1,99,100,27
351,191,255,8,1,1,99,100,27
352,191,255,9,1,1,99,100,27
353,191,255,9,1,1,99,100,27
354,191,255,8,1,1,99,100,27
355,191,255,9,1,1,99,100,27
356,192,255,27,1,1,99,100,27
357,192,255,12,1,1,99,100,27
358,192,255,8,1,1,99,100,27
359,192,255,9,1,1,99,100,27
360,193,255,20,1,1,100,100,27
361,194,255,5,1,1,101,100,27
362,194,255,20,1,1,101,100,27
363,194,255,29,1,1,101,100,27
364,194,255,27,1,1,101,100,27
365,195,255,28,1,1,101,101,27
366,195,255,20,1,1,101,101,27
367,196,255,22,1,1,101,102,27
368,196,255,20,1,1,101,102,27
369,196,255,10,1,1,101,102,27
370,196,255,20,1,1,101,102,27
371,196,255,28,1,1,101,102,27
372,196,255,29,1,1,101,102,27
373,196,255,19,1,1,101,102,27
374,196,255,20,1,1,101,102,27
375,197,255,26,1,1,101,102,27
376,197,255,27,1,1,101,102,27
377,197,255,20,1,1,101,102,27
378,198,255,29,1,1,101,102,27
379,198,255,9,1,1,101,102,27
380,198,255,19,1,1,101,102,27
381,198,255,19,1,1,101,102,27
382,198,255,20,1,1,101,102,27
383,198,255,8,1,1,101,102,27
384,199,255,12,1,1,101,102,27
385,200,255,13,1,1,101,102,27
386,200,255,26,1,1,101,102,27
387,201,255,26,1,1,101,103,27
388,201,255,27,1,1,101,103,27
389,201,255,13,1,1,101,103,27
390,201,255,27,1,1,101,103,27
391,202,255,12,1,1,102,103,27
392,203,255,19,1,1,102,103,27
393,203,255,20,1,1,102,103,27
394,203,255,20,1,1,102,103,27
395,203,255,10,1,1,102,103,27
396,203,255,26,1,1,102,103,27
397,203,255,26,1,1,102,103,27
398,203,255,20,1,1,102,103,27
399,204,255,13,1,1,102,104,27
400,204,255,8,1,1,102,104,27
401,205,255,9,1,1,103,105,27
402,205,255,8,1,1,103,105,27
403,205,255,20,1,1,103,105,27
404,205,255,27,1,1,103,105,27
405,205,255,20,1,1,103,105,27
406,206,255,27,1,1,103,106,27
407,206,255,20,1,1,103,106,27
408,206,255,8,1,1,103,106,27
409,206,255,20,1,1,103,106,27
410,206,255,11,1,1,103,106,27
411,206,255,27,1,1,103,106,27
412,206,255,19,1,1,103,106,27
413,207,255,27,1,1,103,106,27
414,208,255,28,1,1,103,106,27
415,209,255,19,1,1,104,107,27
416,209,255,20,1,1,104,107,27
417,209,255,26,1,1,104,107,27
418,209,255,19,1,1,104,107,27
419,209,255,20,1,1,104,107,27
420,209,255,26,1,1,104,107,27
421,209,255,20,1,1,104,107,27
422,210,255,20,1,1,105,108,27
423,211,255,15,1,1,105,108,27
424,211,255,19,1,1,105,108,27
425,212,255,17,1,1,106,109,27
426,213,255,20,1,1,107,110,27
427,213,255,26,1,1,107,110,27
428,213,255,5,1,1,107,110,27
429,213,255,11,1,1,107,110,27
430,214,255,5,1,1,108,111,27
431,214,255,8,1,1,108,111,27
432,215,255,13,1,1,108,111,27
433,215,255,9,1,1,108,111,27
434,216,255,20,1,1,109,111,27
435,216,255,9,1,1,109,111,27
436,216,255,20,1,1,109,111,27
437,217,255,28,1,1,109,111,27
438,218,255,27,1,1,109,111,27
439,218,255,11,1,1,109,111,27
440,218,255,10,1,1,109,111,27
441,218,255,26,1,1,109,111,27
442,219,255,27,1,1,109,111,27
443,220,255,22,1,1,109,111,27
444,220,255,11,1,1,109,111,27
445,220,255,27,1,1,109,111,27
446,220,255,7,1,1,109,111,27
447,221,255,30,1,1,109,111,27
448,221,255,26,1,1,109,111,27
449,221,255,9,1,1,109,111,27
450,221,255,27,1,1,109,111,27
451,222,255,19,1,1,110,111,27
452,222,255,20,1,1,110,111,27
453,222,255,37,1,1,110,111,27
454,222,255,30,1,1,110,111,27
455,222,255,20,1,1,110,111,27
456,222,255,20,1,1,110,111,27
457,222,255,31,1,1,110,111,27
458,223,255,27,1,1,110,111,27
459,223,255,27,1,1,110,111,27
460,223,255,20,1,1,110,111,27
461,223,255,27,1,1,110,111,27
462,223,255,20,1,1,110,111,27
463,224,255,27,1,1,110,111,27
464,224,255,27,1,1,110,111,27
465,224,255,20,1,1,110,111,27
466,225,255,28,1,1,111,112,27
467,225,255,20,1,1,111,112,27
468,225,255,20,1,1,111,112,27
469,226,255,8,1,1,111,112,27
470,226,255,20,1,1,111,112,27
471,226,255,27,1,1,111,112,27
472,227,255,12,1,1,112,112,27
473,227,255,20,1,1,112,112,27
474,227,255,28,1,1,112,112,27
475,227,255,12,1,1,112,112,27
476,227,255,10,1,1,112,112,27
477,228,255,12,1,1,112,112,27
478,228,255,11,1,1,112,112,27
479,228,255,9,1,1,112,112,27
480,228,255,20,1,1,112,112,27
481,229,255,27,1,1,113,113,27
482,230,255,30,1,1,114,114,27
483,231,255,29,1,1,114,114,27
484,231,255,27,1,1,114,114,27
485,231,255,20,1,1,114,114,27
486,231,255,10,1,1,114,114,27
487,231,255,12,1,1,114,114,27
488,231,255,8,1,1,114,114,27
489,232,255,10,1,1,114,115,27
490,232,255,20,1,1,114,115,27
491,233,255,30,1,1,114,115,27
492,233,255,19,1,1,114,115,27
493,233,255,19,1,1,114,115,27
494,233,255,29,1,1,114,115,27
495,233,255,8,1,1,114,115,27
496,233,255,29,1,1,114,115,27
497,233,255,19,1,1,114,115,27
498,233,255,22,1,1,114,115,27
499,233,255,20,1,1,114,115,27
500,233,255,23,1,1,114,115,27
501,233,255,11,1,1,114,115,27
502,233,255,19,1,1,114,115,27
503,233,255,21,1,1,114,115,27
504,233,255,28,1,1,114,115,27
505,233,255,8,1,1,114,115,27
506,234,255,20,1,1,114,116,27
507,235,255,20,1,1,115,116,27
508,236,255,22,1,1,115,117,27
509,236,255,27,1,1,115,117,27
510,236,255,8,1,1,115,117,27
511,236,255,28,1,1,115,117,27
512,236,255,7,1,1,115,117,27
513,236,255,26,1,1,115,117,27
514,237,255,20,1,1,115,117,27
515,237,255,27,1,1,115,117,27
516,237,255,28,1,1,115,117,27
517,237,255,19,1,1,115,117,27
518,237,255,19,1,1,115,117,27
519,237,255,25,1,1,115,117,27
520,238,255,36,1,1,115,118,27
521,238,255,20,1,1,115,118,27
522,238,255,26,1,1,115,118,27
523,239,255,28,1,1,115,118,27
524,240,255,20,1,1,115,118,27
525,241,255,5,1,1,115,118,27
526,241,255,26,1,1,115,118,27
527,241,255,18,1,1,115,118,27
528,242,255,12,1,1,115,118,27
529,242,255,26,1,1,115,118,27
530,243,255,20,1,1,116,118,27
531,243,255,20,1,1,116,118,27
532,243,255,28,1,1,116,118,27
533,243,255,26,1,1,116,118,27
534,243,255,12,1,1,116,118,27
535,243,255,28,1,1,116,118,27
536,243,255,13,1,1,116,118,27
537,243,255,20,1,1,116,118,27
538,244,255,19,1,1,117,118,27
539,245,255,26,1,1,118,119,27
540,246,255,30,1,1,118,119,27
541,246,255,9,1,1,118,119,27
542,247,255,20,1,1,118,119,27
543,248,255,20,1,1,118,119,27
544,248,255,25,1,1,118,119,27
545,249,255,30,1,1,118,119,27
546,249,255,27,1,1,118,119,27
547,250,255,21,1,1,118,119,27
548,251,255,27,1,1,118,119,27
549,251,255,27,1,1,118,119,27
550,252,255,27,1,1,119,120,28
551,252,255,10,1,1,119,120,28
552,252,255,19,1,1,119,120,28
553,252,255,20,1,1,119,120,28
554,253,255,27,1,1,119,120,28
555,254,255,21,1,1,119,120,28
556,254,255,26,1,1,119,120,28
557,255,255,26,1,1,120,121,28
558,255,255,26,1,1,120,121,28
559,255,255,27,1,1,120,121,28
560,255,255,4,1,1,120,121,28
561,255,255,20,1,1,120,121,28
562,255,255,20,1,1,120,121,28
563,255,255,20,1,1,120,121,28
564,255,255,27,1,1,120,121,28
565,255,255,19,1,1,120,121,28
566,256,255,11,0,1,120,121,28
567,256,255,19,1,1,120,121,28
568,256,255,20,1,1,120,121,28
569,256,255,20,1,1,120,121,28
570,256,255,5,1,1,120,121,28
571,256,255,20,1,1,120,121,28
572,256,255,8,1,1,120,121,28
573,257,255,19,0,1,120,121,28
574,257,255,12,1,1,120,121,28
575,258,255,20,1,1,120,121,28
576,258,255,8,1,1,120,121,28
577,258,255,10,1,1,120,121,28
578,258,255,5,1,1,120,121,28
579,258,255,12,1,1,120,121,28
580,258,255,19,1,1,120,121,28
581,258,255,18,1,1,120,121,28
582,259,255,27,1,1,121,121,28
583,259,255,13,1,1,121,121,28
584,259,255,27,1,1,121,121,28
585,259,255,20,1,1,121,121,28
586,259,255,25,1,1,121,121,28
587,260,255,27,1,1,121,122,28
588,261,255,20,1,1,121,122,28
589,261,255,20,1,1,121,122,28
590,261,255,28,1,1,121,122,28
591,262,255,26,1,1,121,122,28
592,262,255,8,1,1,121,122,28
593,262,255,9,1,1,121,122,28
594,262,255,20,1,1,121,122,28
595,262,255,24,1,1,121,122,28
596,262,255,21,1,1,121,122,28
597,262,255,10,1,1,121,122,28
598,263,255,19,1,1,121,122,28
599,263,255,27,1,1,121,122,28
600,263,255,13,1,1,121,122,28
601,263,255,27,1,1,121,122,28
602,264,255,20,1,1,121,123,28
603,264,255,27,1,1,121,123,28
604,264,255,27,1,1,121,123,28
605,265,255,26,1,1,121,124,28
606,265,255,26,1,1,121,124,28
607,265,255,27,1,1,121,124,28
608,266,255,26,1,1,121,125,28
609,266,255,26,1,1,121,125,28
610,267,255,8,1,1,122,125,28
611,268,255,20,1,1,123,125,28
612,268,255,10,1,1,123,125,28
613,268,255,28,1,1,123,125,28
614,268,255,20,1,1,123,125,28
615,268,255,30,1,1,123,125,28
616,268,255,27,1,1,123,125,28
617,268,255,27,1,1,123,125,28
618,268,255,26,1,1,123,125,28
619,268,255,20,1,1,123,125,28
620,269,255,27,1,1,123,126,28
621,269,255,13,1,1,123,126,28
622,269,255,12,1,1,123,126,28
623,269,255,11,1,1,123,126,28
624,269,255,28,1,1,123,126,28
625,270,255,27,1,1,124,126,28
626,271,255,28,1,1,125,126,28
627,271,255,27,1,1,125,126,28
628,271,255,28,1,1,125,126,28
629,271,255,20,1,1,125,126,28
630,272,255,27,1,1,125,126,28
631,272,255,20,1,1,125,126,28
632,272,255,4,1,1,125,126,28
633,272,255,24,1,1,125,126,28
634,272,255,14,1,1,125,126,28
635,273,255,12,1,1,125,126,28
636,273,255,26,1,1,125,126,28
637,273,255,27,1,1,125,126,28
638,273,255,10,1,1,125,126,28
639,273,255,19,1,1,125,126,28
640,273,255,30,1,1,125,126,28
641,274,255,27,1,1,125,127,28
642,275,255,20,1,1,125,127,28
643,275,255,20,1,1,125,127,28
644,276,255,27,1,1,125,127,28
645,276,255,14,1,1,125,127,28
646,277,255,10,0,1,125,127,28
647,278,255,12,0,1,125,127,28
648,278,255,26,1,1,125,127,28
649,279,255,27,1,1,125,128,28
650,279,255,20,1,1,125,128,28
651,280,255,20,1,1,125,129,28
652,281,255,5,1,1,126,129,28
653,282,255,19,1,1,126,129,28
654,282,255,30,1,1,126,129,28
655,282,255,22,1,1,126,129,28
656,282,255,5,1,1,126,129,28
657,282,255,20,1,1,126,129,28
658,282,255,9,1,1,126,129,28
659,282,255,11,1,1,126,129,28
660,283,255,13,1,1,127,130,29
661,283,255,10,1,1,127,130,29
662,283,255,20,1,1,127,130,29
663,284,255,28,1,1,127,130,29
664,284,255,29,1,1,127,130,29
665,284,255,29,1,1,127,130,29
666,284,255,22,1,1,127,130,29
667,284,255,30,1,1,127,130,29
668,284,255,29,1,1,127,130,29
669,284,255,26,1,1,127,130,29
670,285,255,27,1,1,127,130,29
671,285,255,9,1,1,127,130,29
672,285,255,27,1,1,127,130,29
673,286,255,29,1,1,128,130,29
674,286,255,4,1,1,128,130,29
675,287,255,19,1,1,128,130,29
676,287,255,28,1,1,128,130,29
677,287,255,20,1,1,128,130,29
678,287,255,11,1,1,128,130,29
679,288,255,27,1,1,128,131,29
680,289,255,20,1,1,129,131,29
681,289,255,31,1,1,129,131,29
682,289,255,8,1,1,129,131,29
683,289,255,9,1,1,129,131,29
684,289,255,10,1,1,129,131,29
685,289,255,20,1,1,129,131,29
686,290,255,12,1,1,130,131,29
687,290,255,8,1,1,130,131,29
688,290,255,20,1,1,130,131,29
689,290,255,27,1,1,130,131,29
690,290,255,26,1,1,130,131,29
691,290,255,8,1,1,130,131,29
692,290,255,20,1,1,130,131,29
693,290,255,13,1,1,130,131,29
694,290,255,12,1,1,130,131,29
695,291,255,27,1,1,131,131,29
696,291,255,28,1,1,131,131,29
697,291,255,27,1,1,131,131,29
698,291,255,28,1,1,131,131,29
699,291,255,27,1,1,131,131,29
700,291,255,20,1,1,131,131,29
701,291,255,19,1,1,131,131,29
702,291,255,27,1,1,131,131,29
703,292,255,11,1,1,131,131,29
704,292,255,20,1,1,131,131,29
705,292,255,27,1,1,131,131,29
706,292,255,5,1,1,131,131,29
707,292,255,27,1,1,131,131,29
708,292,255,20,1,1,131,131,29
709,292,255,29,1,1,131,131,29
710,292,255,27,1,1,131,131,29
711,293,255,21,0,1,131,131,29
712,293,255,10,1,1,131,131,29
713,293,255,20,1,1,131,131,29
714,293,255,20,1,1,131,131,29
715,293,255,9,1,1,131,131,29
716,293,255,20,1,1,131,131,29
717,293,255,19,1,1,131,131,29
718,293,255,20,1,1,131,131,29
719,293,255,12,1,1,131,131,29
720,294,255,20,1,1,131,131,29
721,294,255,13,1,1,131,131,29
722,294,255,26,1,1,131,131,29
723,294,255,19,1,1,131,131,29
724,294,255,28,1,1,131,131,29
725,294,255,8,1,1,131,131,29
726,294,255,19,1,1,131,131,29
727,295,255,28,1,2,132,131,29
728,295,255,28,1,1,132,131,29
729,296,255,27,1,1,132,132,29
730,296,255,27,1,1,132,132,29
731,296,255,20,1,1,132,132,29
732,296,255,28,1,1,132,132,29
733,296,255,11,1,1,132,132,29
734,297,255,27,1,1,132,132,29
735,297,255,10,1,1,132,132,29
736,298,255,27,1,1,132,133,29
737,298,255,9,1,1,132,133,29
738,298,255,11,1,1,132,133,29
739,298,255,4,1,1,132,133,29
740,298,255,27,1,1,132,133,29
741,299,255,27,1,1,132,133,29
742,300,255,29,1,1,132,133,29
743,300,255,27,1,1,132,133,29
744,301,255,30,1,1,132,134,29
745,301,255,19,1,1,132,134,29
746,302,255,10,1,1,133,135,29
747,302,255,9,1,1,133,135,29
748,302,255,12,1,1,133,135,29
749,303,255,25,1,1,134,136,29
750,304,255,17,1,1,134,136,29
751,305,255,19,1,1,134,136,29
752,305,255,14,1,1,134,136,29
753,305,255,11,1,1,134,136,29
754,305,255,20,1,1,134,136,29
755,305,255,20,1,1,134,136,29
756,305,255,27,1,1,134,136,29
757,305,255,24,1,1,134,136,29
758,305,255,27,1,1,134,136,29
759,305,255,8,1,1,134,136,29
760,305,255,20,1,1,134,136,29
761,305,255,12,1,1,134,136,29
762,305,255,10,1,1,134,136,29
763,305,255,9,1,1,134,136,29
764,305,255,31,1,1,134,136,29
765,306,255,20,1,1,134,136,29
766,306,255,7,1,1,134,136,29
767,306,255,20,1,1,134,136,29
768,307,255,20,1,1,134,137,29
769,307,255,26,1,1,134,137,29
770,307,255,4,1,1,134,137,29
771,307,255,20,1,1,134,137,29
772,308,255,36,1,1,135,138,29
773,308,255,28,1,1,135,138,29
774,308,255,28,1,1,135,138,29
775,308,255,27,1,1,135,138,29
776,308,255,20,1,1,135,138,29
