x,y
0,1
1,2
2,3
3,3
4,4
5,5
6,6
7,6
8,7
9,7
10,7
11,8
12,8
13,8
14,8
15,9
16,9
17,10
18,10
19,10
20,11
21,11
22,11
23,11
24,11
25,12
26,12
27,12
28,13
29,14
30,14
31,14
32,14
33,14
34,14
35,15
36,16
37,16
38,17
39,17
40,17
41,17
42,17
43,17
44,18
45,18
46,18
47,19
48,19
49,19
50,20
51,20
52,20
53,20
54,21
55,21
56,21
57,21
58,22
59,22
60,22
61,22
62,22
63,22
64,22
65,22
66,22
67,23
68,23
69,23
70,23
71,23
72,23
73,23
74,23
75,23
76,23
77,23
78,24
79,24
80,25
81,25
82,25
83,26
84,26
85,27
86,27
87,27
88,27
89,27
90,27
91,28
92,29
93,29
94,29
95,30
96,30
97,30
98,30
99,30
100,30
101,31
102,31
103,31
104,31
105,31
106,31
107,31
108,32
109,32
110,32
111,32
112,32
113,32
114,32
115,33
116,33
117,33
118,33
119,33
120,33
121,33
122,34
123,34
124,34
125,34
126,34
127,34
128,34
129,34
130,34
131,35
132,35
133,35
134,36
135,36
136,36
137,37
138,37
139,37
140,37
141,37
142,37
143,38
144,38
145,38
146,38
147,38
148,39
149,39
150,39
151,39
152,39
153,39
154,39
155,39
156,39
157,39
158,40
159,40
160,40
161,40
162,40
163,40
164,40
165,40
166,40
167,40
168,40
169,40
170,40
171,40
172,40
173,40
174,40
175,40
176,40
177,40
178,40
179,40
180,40
181,41
182,41
183,41
184,42
185,42
186,42
187,43
188,44
189,44
190,44
191,44
192,44
193,44
194,44
195,44
196,45
197,46
198,46
199,46
200,46
201,46
202,46
203,46
204,46
205,46
206,47
207,48
208,48
209,48
210,48
211,48
212,48
213,48
214,48
215,48
216,48
217,48
218,48
219,48
220,48
221,48
222,48
223,49
224,49
225,49
226,49
227,50
228,50
229,50
230,51
231,51
232,51
233,52
234,53
235,53
236,53
237,53
238,53
239,54
240,54
241,54
242,55
243,55
244,55
245,55
246,55
247,55
248,55
249,55
250,55
251,56
252,56
253,56
254,56
255,56
256,56
257,57
258,57
259,57
260,58
261,58
262,58
263,58
264,58
265,58
266,58
267,58
268,59
269,59
270,59
271,59
272,59
273,59
274,59
275,60
276,60
277,60
278,60
279,60
280,60
281,60
282,60
283,60
284,60
285,60
286,60
287,60
288,60
289,60
290,61
291,61
292,61
293,62
294,62
295,63
296,63
297,63
298,63
299,63
300,63
301,63
302,63
303,63
304,64
305,64
306,64
307,64
308,64
309,64
310,64
311,64
312,64
313,64
314,65
315,65
316,65
317,66
318,66
319,66
320,67
321,67
322,67
323,67
324,67
325,67
326,67
327,67
328,67
329,67
330,67
331,67
332,67
333,67
334,67
335,67
336,67
337,67
338,68
339,68
340,68
341,68
342,68
343,68
344,68
345,68
346,68
347,68
348,68
349,68
350,68
351,68
352,68
353,69
354,69
355,69
356,69
357,70
358,70
359,70
360,70
361,70
362,70
363,70
364,71
365,71
366,71
367,71
368,71
369,71
370,71
371,71
372,71
373,71
374,71
375,71
376,71
377,72
378,72
379,72
380,72
381,72
382,72
383,72
384,72
385,72
386,72
387,72
388,72
389,72
390,72
391,72
392,72
393,72
394,72
395,72
396,72
397,72
398,73
399,73
400,73
401,73
402,73
403,73
404,74
405,74
406,74
407,74
408,74
409,74
410,74
411,74
412,74
413,74
414,74
415,74
416,74
417,74
418,74
419,74
420,75
421,75
422,75
423,75
424,75
425,75
426,75
427,75
428,76
429,76
430,76
431,77
432,77
433,77
434,77
435,77
436,77
437,77
438,78
439,78
440,79
441,79
442,79
443,80
444,80
445,80
446,81
447,81
448,82
449,83
450,83
451,83
452,83
453,83
454,83
455,83
456,83
457,83
458,84
459,84
460,84
461,84
462,84
463,84
464,84
465,84
466,84
467,84
468,84
469,84
470,84
471,84
472,84
473,84
474,84
475,84
476,84
477,84
478,84
479,84
480,84
481,84
482,85
483,86
484,86
485,86
486,86
487,86
488,87
489,87
490,87
491,87
492,87
493,87
494,87
495,87
496,87
497,87
498,87
499,87
500,87
501,87
502,87
503,87
504,87
505,87
506,87
507,87
508,87
509,87
510,87
511,87
512,87
513,87
514,87
515,87
516,87
517,87
518,88
519,88
520,88
521,88
522,88
523,88
524,88
525,88
526,88
527,88
528,88
529,88
530,88
531,88
532,88
533,88
534,88
535,88
536,88
537,88
538,88
539,88
540,88
541,88
542,88
543,88
544,88
545,89
546,89
547,89
548,90
549,90
550,90
551,90
552,90
553,90
554,90
555,90
556,90
557,90
558,90
559,90
560,91
561,91
562,91
563,91
564,91
565,91
566,91
567,91
568,91
569,92
570,92
571,92
572,92
573,92
574,92
575,92
576,92
577,92
578,92
579,92
580,92
581,92
582,92
583,92
584,93
585,93
586,93
587,93
588,93
589,93
590,94
591,94
592,94
593,94
594,94
595,94
596,94
597,94
598,94
599,94
600,94
601,94
602,94
603,94
604,94
605,94
606,94
607,94
608,94
609,94
610,94
611,94
612,94
613,94
614,94
615,94
616,94
617,94
618,94
619,94
620,94
621,94
622,94
623,94
624,94
625,94
626,94
627,94
628,94
629,94
630,94
631,94
632,94
633,94
634,94
635,95
636,95
637,95
638,95
639,95
640,95
641,95
642,96
643,96
644,96
645,96
646,96
647,96
648,96
649,97
650,98
651,98
652,98
653,98
654,98
655,98
656,98
657,98
658,98
659,98
660,98
661,98
662,99
663,99
664,99
665,99
666,99
667,99
668,99
669,99
670,99
671,99
672,99
673,99
674,99
675,99
676,99
677,100
678,100
679,100
680,100
681,100
682,100
683,100
684,100
685,100
686,100
687,100
688,100
689,100
690,100
691,100
692,100
693,100
694,100
695,101
696,101
697,101
698,101
699,101
700,101
701,101
702,101
703,101
704,101
705,101
706,101
707,101
708,101
709,101
710,102
711,102
712,102
713,102
714,102
715,102
716,102
717,102
718,102
719,103
720,103
721,103
722,103
723,103
724,103
725,104
726,104
727,104
728,104
729,104
730,104
731,104
732,104
733,104
734,104
735,104
736,104
737,105
738,105
739,105
740,105
741,105
742,105
743,105
744,105
745,105
746,106
747,106
748,106
749,106
750,106
751,106
752,106
753,106
754,106
755,106
756,106
757,106
758,106
759,106
760,106
761,106
762,106
763,106
764,107
765,107
766,107
767,108
768,108
769,108
770,108
771,108
772,108
773,108
774,108
775,108
776,108
777,108
778,108
779,109
780,109
781,109
782,109
783,109
784,109
785,109
786,109
787,109
788,109
789,109
790,109
791,109
792,109
793,109
794,109
795,109
796,109
797,109
798,109
799,109
800,109
801,109
802,109
803,110
804,110
805,110
806,110
807,110
808,110
809,110
810,110
811,110
812,110
813,110
814,110
815,111
816,111
817,111
818,111
819,111
820,111
821,111
822,111
823,111
824,112
825,112
826,112
827,112
828,112
829,112
830,112
831,112
832,112
833,113
834,113
835,113
836,113
837,113
838,113
839,114
840,114
841,114
842,115
843,115
844,115
845,115
846,115
847,115
848,116
849,116
850,116
851,116
852,116
853,116
854,116
855,117
856,117
857,118
858,118
859,118
860,119
861,119
862,119
863,119
864,119
865,119
866,119
867,119
868,119
869,119
870,119
871,120
872,120
873,120
874,120
875,120
876,120
877,120
878,120
879,120
880,120
881,120
882,120
883,120
884,120
885,120
886,120
887,120
888,120
889,120
890,120
891,120
892,120
893,120
894,120
895,120
896,120
897,120
898,120
899,120
900,120
901,121
902,121
903,121
904,121
905,121
906,121
907,121
908,121
909,121
910,121
911,121
912,121
913,121
914,121
915,121
916,121
917,121
918,121
919,121
920,121
921,121
922,121
923,121
924,121
925,121
926,122
927,122
928,122
929,122
930,122
931,122
932,123
933,123
934,123
935,124
936,124
937,124
938,124
939,124
940,124
941,124
942,124
943,124
944,125
945,125
946,125
947,125
948,125
949,125
950,125
951,125
952,125
953,125
954,125
955,125
956,125
957,125
958,125
959,125
960,125
961,125
962,125
963,125
